Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Java, eclipse, -1,861.559631347656250000, 821.251770019531250000,  ,  , 20674, 64.8, 1046468
Java, eclipse, -1,882.473205566406250000, 840.993896484375000000,  ,  , 21384, 65.5, 1333480
Java, eclipse, -1,818.215026855468750000, 777.574035644531250000,  ,  , 21049, 64.5, 957104
Java, eclipse, -1,841.053161621093750000, 800.315551757812500000,  ,  , 21076, 66.5, 1315000
Java, eclipse, -1,853.122009277343750000, 812.385375976562500000,  ,  , 21038, 63.3, 967204
Java, eclipse, -1,854.948669433593750000, 814.839050292968750000,  ,  , 20664, 64.3, 1109780
Java, eclipse, -1,870.784790039062500000, 829.461791992187500000,  ,  , 21279, 65.0, 1822144
Java, eclipse, -1,855.876464843750000000, 815.388977050781250000,  ,  , 21017, 67.7, 698348
Java, eclipse, -1,845.765563964843750000, 804.895141601562500000,  ,  , 21162, 64.5, 1360448
Java, eclipse, -1,845.003540039062500000, 803.513305664062500000,  ,  , 21574, 64.2, 921612
Java, spring, -1,614.764099121093750000, 583.511535644531250000,  ,  , 12849, 65.0, 804904
Java, spring, -1,628.151916503906250000, 596.385009765625000000,  ,  , 13254, 64.5, 794164
Java, spring, -1,599.782897949218750000, 569.173583984375000000,  ,  , 12778, 67.2, 839224
Java, spring, -1,620.018188476562500000, 588.369018554687500000,  ,  , 13205, 66.8, 774596
Java, spring, -1,584.240539550781250000, 554.091430664062500000,  ,  , 12458, 66.2, 841488
Java, spring, -1,582.519470214843750000, 552.463562011718750000,  ,  , 12397, 65.8, 781352
Java, spring, -1,582.079772949218750000, 552.167053222656250000,  ,  , 12544, 66.2, 801960
Java, spring, -1,612.170593261718750000, 580.728576660156250000,  ,  , 13129, 65.8, 771088
Java, spring, -1,642.799926757812500000, 610.799438476562500000,  ,  , 13452, 65.7, 810440
Java, spring, -1,593.764587402343750000, 563.620727539062500000,  ,  , 12314, 64.7, 829012
Java, tomcat, -1,551.784118652343750000, 525.688598632812500000,  ,  , 13790, 65.8, 376464
Java, tomcat, -1,588.522888183593750000, 562.371215820312500000,  ,  , 13687, 65.2, 361444
Java, tomcat, -1,560.271667480468750000, 534.367126464843750000,  ,  , 13705, 64.8, 372076
Java, tomcat, -1,568.531982421875000000, 542.247802734375000000,  ,  , 13880, 64.8, 357580
Java, tomcat, -1,571.627197265625000000, 545.469238281250000000,  ,  , 13714, 64.0, 356256
Java, tomcat, -1,567.790405273437500000, 541.726135253906250000,  ,  , 13747, 65.8, 362156
Java, tomcat, -1,569.988037109375000000, 544.016418457031250000,  ,  , 13717, 65.2, 374472
Java, tomcat, -1,557.661010742187500000, 531.902099609375000000,  ,  , 13601, 64.5, 365808
Java, tomcat, -1,576.963012695312500000, 550.867309570312500000,  ,  , 13713, 67.0, 376792
Java, tomcat, -1,560.214904785156250000, 534.023803710937500000,  ,  , 13762, 66.0, 360752
Java, graphchi, -1,347.877502441406250000, 328.686889648437500000,  ,  , 11086, 58.2, 941512
Java, graphchi, -1,334.283813476562500000, 315.527465820312500000,  ,  , 10794, 60.8, 1252064
Java, graphchi, -1,351.914550781250000000, 332.756835937500000000,  ,  , 11034, 61.2, 1196516
Java, graphchi, -1,342.324768066406250000, 323.178222656250000000,  ,  , 11016, 59.7, 1237884
Java, graphchi, -1,342.132324218750000000, 323.219299316406250000,  ,  , 10901, 60.7, 1315588
Java, graphchi, -1,352.895324707031250000, 333.304260253906250000,  ,  , 11310, 62.2, 1333400
Java, graphchi, -1,345.072509765625000000, 325.883911132812500000,  ,  , 11019, 58.7, 1254652
Java, graphchi, -1,335.918273925781250000, 317.188537597656250000,  ,  , 10781, 62.2, 1207956
Java, graphchi, -1,352.260070800781250000, 332.218383789062500000,  ,  , 11594, 60.7, 1109644
Java, graphchi, -1,340.191162109375000000, 320.826660156250000000,  ,  , 11145, 58.8, 831384
